Date,Hospital ID,Drug ID,Units Demanded
12-08-2024,H007,D011,14
12-08-2024,H007,D012,6
12-08-2024,H007,D013,15
12-08-2024,H007,D014,8
12-08-2024,H007,D015,11
12-08-2024,H007,D016,6
12-08-2024,H007,D017,7
12-08-2024,H007,D018,5
12-08-2024,H007,D019,18
12-08-2024,H007,D020,12
12-08-2024,H008,D001,4
12-08-2024,H008,D002,31
12-08-2024,H008,D003,13
12-08-2024,H008,D004,87
12-08-2024,H008,D005,39
12-08-2024,H008,D006,56
12-08-2024,H008,D007,41
12-08-2024,H008,D008,136
12-08-2024,H008,D009,42
12-08-2024,H008,D010,34
12-08-2024,H008,D011,19
12-08-2024,H008,D012,8
12-08-2024,H008,D013,18
12-08-2024,H008,D014,10
12-08-2024,H008,D015,16
12-08-2024,H008,D016,6
12-08-2024,H008,D017,10
12-08-2024,H008,D018,8
12-08-2024,H008,D019,52
12-08-2024,H008,D020,37
12-08-2024,H009,D001,2
12-08-2024,H009,D002,18
12-08-2024,H009,D003,9
12-08-2024,H009,D004,23
12-08-2024,H009,D005,10
12-08-2024,H009,D006,15
12-08-2024,H009,D007,12
12-08-2024,H009,D008,54
12-08-2024,H009,D009,17
12-08-2024,H009,D010,13
12-08-2024,H009,D011,13
12-08-2024,H009,D012,6
12-08-2024,H009,D013,13
12-08-2024,H009,D014,6
12-08-2024,H009,D015,10
12-08-2024,H009,D016,5
12-08-2024,H009,D017,5
12-08-2024,H009,D018,4
12-08-2024,H009,D019,13
12-08-2024,H009,D020,9
12-08-2024,H010,D001,2
12-08-2024,H010,D002,15
12-08-2024,H010,D003,7
12-08-2024,H010,D004,21
12-08-2024,H010,D005,8
12-08-2024,H010,D006,13
12-08-2024,H010,D007,11
12-08-2024,H010,D008,48
12-08-2024,H010,D009,12
12-08-2024,H010,D010,11
12-08-2024,H010,D011,10
12-08-2024,H010,D012,5
12-08-2024,H010,D013,12
12-08-2024,H010,D014,5
12-08-2024,H010,D015,10
12-08-2024,H010,D016,4
12-08-2024,H010,D017,4
12-08-2024,H010,D018,3
12-08-2024,H010,D019,10
12-08-2024,H010,D020,8
13-08-2024,H001,D001,12
13-08-2024,H001,D002,108
13-08-2024,H001,D003,51
13-08-2024,H001,D004,137
13-08-2024,H001,D005,51
13-08-2024,H001,D006,84
13-08-2024,H001,D007,60
13-08-2024,H001,D008,299
13-08-2024,H001,D009,78
13-08-2024,H001,D010,72
13-08-2024,H001,D011,67
13-08-2024,H001,D012,31
13-08-2024,H001,D013,74
13-08-2024,H001,D014,30
13-08-2024,H001,D015,52
13-08-2024,H001,D016,25
13-08-2024,H001,D017,26
13-08-2024,H001,D018,21
13-08-2024,H001,D019,61
13-08-2024,H001,D020,50
13-08-2024,H002,D001,5
13-08-2024,H002,D002,32
13-08-2024,H002,D003,15
13-08-2024,H002,D004,51
13-08-2024,H002,D005,23
13-08-2024,H002,D006,37
13-08-2024,H002,D007,23
13-08-2024,H002,D008,312
13-08-2024,H002,D009,84
13-08-2024,H002,D010,84
13-08-2024,H002,D011,89
13-08-2024,H002,D012,42
13-08-2024,H002,D013,78
13-08-2024,H002,D014,43
13-08-2024,H002,D015,65
13-08-2024,H002,D016,33
13-08-2024,H002,D017,15
13-08-2024,H002,D018,13
13-08-2024,H002,D019,30
13-08-2024,H002,D020,21
13-08-2024,H003,D001,9
13-08-2024,H003,D002,64
13-08-2024,H003,D003,28
13-08-2024,H003,D004,83
13-08-2024,H003,D005,38
13-08-2024,H003,D006,52
13-08-2024,H003,D007,40
13-08-2024,H003,D008,198
13-08-2024,H003,D009,55
13-08-2024,H003,D010,50
13-08-2024,H003,D011,37
13-08-2024,H003,D012,19
13-08-2024,H003,D013,40
13-08-2024,H003,D014,21
13-08-2024,H003,D015,32
13-08-2024,H003,D016,15
13-08-2024,H003,D017,16
13-08-2024,H003,D018,13
13-08-2024,H003,D019,39
13-08-2024,H003,D020,32
13-08-2024,H004,D001,7
13-08-2024,H004,D002,63
13-08-2024,H004,D003,26
13-08-2024,H004,D004,183
13-08-2024,H004,D005,93
13-08-2024,H004,D006,138
13-08-2024,H004,D007,104
13-08-2024,H004,D008,175
13-08-2024,H004,D009,50
13-08-2024,H004,D010,41
13-08-2024,H004,D011,36
13-08-2024,H004,D012,18
13-08-2024,H004,D013,41
13-08-2024,H004,D014,18
13-08-2024,H004,D015,29
13-08-2024,H004,D016,13
13-08-2024,H004,D017,18
13-08-2024,H004,D018,13
13-08-2024,H004,D019,106
13-08-2024,H004,D020,82
13-08-2024,H005,D001,3
13-08-2024,H005,D002,21
13-08-2024,H005,D003,10
13-08-2024,H005,D004,39
13-08-2024,H005,D005,16
13-08-2024,H005,D006,24
13-08-2024,H005,D007,16
13-08-2024,H005,D008,220
13-08-2024,H005,D009,65
13-08-2024,H005,D010,55
13-08-2024,H005,D011,52
13-08-2024,H005,D012,24
13-08-2024,H005,D013,53
13-08-2024,H005,D014,32
13-08-2024,H005,D015,43
13-08-2024,H005,D016,20
13-08-2024,H005,D017,10
13-08-2024,H005,D018,9
13-08-2024,H005,D019,21
13-08-2024,H005,D020,14
13-08-2024,H006,D001,11
13-08-2024,H006,D002,98
13-08-2024,H006,D003,36
13-08-2024,H006,D004,49
13-08-2024,H006,D005,18
13-08-2024,H006,D006,28
13-08-2024,H006,D007,19
13-08-2024,H006,D008,88
13-08-2024,H006,D009,29
13-08-2024,H006,D010,23
13-08-2024,H006,D011,19
13-08-2024,H006,D012,8
13-08-2024,H006,D013,19
13-08-2024,H006,D014,11
13-08-2024,H006,D015,18
13-08-2024,H006,D016,9
13-08-2024,H006,D017,9
13-08-2024,H006,D018,7
13-08-2024,H006,D019,25
13-08-2024,H006,D020,17
13-08-2024,H007,D001,3
13-08-2024,H007,D002,26
13-08-2024,H007,D003,12
13-08-2024,H007,D004,34
13-08-2024,H007,D005,14
13-08-2024,H007,D006,20
13-08-2024,H007,D007,13
13-08-2024,H007,D008,171
13-08-2024,H007,D009,58
13-08-2024,H007,D010,45
13-08-2024,H007,D011,13
13-08-2024,H007,D012,6
13-08-2024,H007,D013,15
13-08-2024,H007,D014,8
13-08-2024,H007,D015,13
13-08-2024,H007,D016,5
13-08-2024,H007,D017,7
13-08-2024,H007,D018,5
13-08-2024,H007,D019,17
13-08-2024,H007,D020,12
13-08-2024,H008,D001,3
13-08-2024,H008,D002,30
13-08-2024,H008,D003,13
13-08-2024,H008,D004,102
13-08-2024,H008,D005,34
13-08-2024,H008,D006,53
13-08-2024,H008,D007,45
13-08-2024,H008,D008,141
13-08-2024,H008,D009,42
13-08-2024,H008,D010,37
13-08-2024,H008,D011,17
13-08-2024,H008,D012,8
13-08-2024,H008,D013,21
13-08-2024,H008,D014,9
13-08-2024,H008,D015,15
13-08-2024,H008,D016,7
13-08-2024,H008,D017,11
13-08-2024,H008,D018,8
13-08-2024,H008,D019,46
13-08-2024,H008,D020,33
13-08-2024,H009,D001,2
13-08-2024,H009,D002,22
13-08-2024,H009,D003,8
13-08-2024,H009,D004,23
13-08-2024,H009,D005,11
13-08-2024,H009,D006,17
13-08-2024,H009,D007,13
13-08-2024,H009,D008,54
13-08-2024,H009,D009,19
13-08-2024,H009,D010,14
13-08-2024,H009,D011,12
13-08-2024,H009,D012,6
13-08-2024,H009,D013,13
13-08-2024,H009,D014,7
13-08-2024,H009,D015,11
13-08-2024,H009,D016,5
13-08-2024,H009,D017,5
13-08-2024,H009,D018,5
13-08-2024,H009,D019,14
13-08-2024,H009,D020,10
13-08-2024,H010,D001,2
13-08-2024,H010,D002,18
13-08-2024,H010,D003,7
13-08-2024,H010,D004,20
13-08-2024,H010,D005,9
13-08-2024,H010,D006,12
13-08-2024,H010,D007,9
13-08-2024,H010,D008,48
13-08-2024,H010,D009,12
13-08-2024,H010,D010,12
13-08-2024,H010,D011,10
13-08-2024,H010,D012,5
13-08-2024,H010,D013,10
13-08-2024,H010,D014,6
13-08-2024,H010,D015,9
13-08-2024,H010,D016,4
13-08-2024,H010,D017,4
13-08-2024,H010,D018,3
13-08-2024,H010,D019,11
13-08-2024,H010,D020,8
14-08-2024,H001,D001,12
14-08-2024,H001,D002,107
14-08-2024,H001,D003,50
14-08-2024,H001,D004,113
14-08-2024,H001,D005,57
14-08-2024,H001,D006,87
14-08-2024,H001,D007,67
14-08-2024,H001,D008,262
14-08-2024,H001,D009,82
14-08-2024,H001,D010,78
14-08-2024,H001,D011,56
14-08-2024,H001,D012,29
14-08-2024,H001,D013,67
14-08-2024,H001,D014,34
14-08-2024,H001,D015,52
14-08-2024,H001,D016,28
14-08-2024,H001,D017,26
14-08-2024,H001,D018,22
14-08-2024,H001,D019,67
14-08-2024,H001,D020,44
14-08-2024,H002,D001,4
14-08-2024,H002,D002,40
14-08-2024,H002,D003,17
14-08-2024,H002,D004,56
14-08-2024,H002,D005,25
14-08-2024,H002,D006,31
14-08-2024,H002,D007,27
14-08-2024,H002,D008,278
14-08-2024,H002,D009,97
14-08-2024,H002,D010,69
14-08-2024,H002,D011,87
14-08-2024,H002,D012,39
14-08-2024,H002,D013,84
14-08-2024,H002,D014,42
14-08-2024,H002,D015,64
14-08-2024,H002,D016,36
14-08-2024,H002,D017,14
14-08-2024,H002,D018,12
14-08-2024,H002,D019,27
14-08-2024,H002,D020,23
14-08-2024,H003,D001,8
14-08-2024,H003,D002,59
14-08-2024,H003,D003,31
14-08-2024,H003,D004,91
14-08-2024,H003,D005,35
14-08-2024,H003,D006,51
14-08-2024,H003,D007,36
14-08-2024,H003,D008,162
14-08-2024,H003,D009,51
14-08-2024,H003,D010,45
14-08-2024,H003,D011,42
14-08-2024,H003,D012,20
14-08-2024,H003,D013,46
14-08-2024,H003,D014,19
14-08-2024,H003,D015,37
14-08-2024,H003,D016,16
14-08-2024,H003,D017,17
14-08-2024,H003,D018,14
14-08-2024,H003,D019,38
14-08-2024,H003,D020,27
14-08-2024,H004,D001,8
14-08-2024,H004,D002,59
14-08-2024,H004,D003,30
14-08-2024,H004,D004,196
14-08-2024,H004,D005,94
14-08-2024,H004,D006,142
14-08-2024,H004,D007,107
14-08-2024,H004,D008,196
14-08-2024,H004,D009,61
14-08-2024,H004,D010,47
14-08-2024,H004,D011,39
14-08-2024,H004,D012,17
14-08-2024,H004,D013,40
14-08-2024,H004,D014,17
14-08-2024,H004,D015,32
14-08-2024,H004,D016,15
14-08-2024,H004,D017,17
14-08-2024,H004,D018,13
14-08-2024,H004,D019,107
14-08-2024,H004,D020,78
14-08-2024,H005,D001,3
14-08-2024,H005,D002,24
14-08-2024,H005,D003,10
14-08-2024,H005,D004,40
14-08-2024,H005,D005,16
14-08-2024,H005,D006,22
14-08-2024,H005,D007,19
14-08-2024,H005,D008,194
14-08-2024,H005,D009,58
14-08-2024,H005,D010,55
14-08-2024,H005,D011,59
14-08-2024,H005,D012,25
14-08-2024,H005,D013,51
14-08-2024,H005,D014,27
14-08-2024,H005,D015,51
14-08-2024,H005,D016,24
14-08-2024,H005,D017,10
14-08-2024,H005,D018,8
14-08-2024,H005,D019,18
14-08-2024,H005,D020,15
14-08-2024,H006,D001,11
14-08-2024,H006,D002,88
14-08-2024,H006,D003,43
14-08-2024,H006,D004,41
14-08-2024,H006,D005,18
14-08-2024,H006,D006,27
14-08-2024,H006,D007,22
14-08-2024,H006,D008,106
14-08-2024,H006,D009,30
14-08-2024,H006,D010,22
14-08-2024,H006,D011,19
14-08-2024,H006,D012,8
14-08-2024,H006,D013,19
14-08-2024,H006,D014,10
14-08-2024,H006,D015,18
14-08-2024,H006,D016,8
14-08-2024,H006,D017,9
14-08-2024,H006,D018,7
14-08-2024,H006,D019,26
14-08-2024,H006,D020,17
14-08-2024,H007,D001,4
14-08-2024,H007,D002,28
14-08-2024,H007,D003,12
14-08-2024,H007,D004,32
14-08-2024,H007,D005,15
14-08-2024,H007,D006,21
14-08-2024,H007,D007,14
14-08-2024,H007,D008,188
14-08-2024,H007,D009,55
14-08-2024,H007,D010,50
14-08-2024,H007,D011,12
14-08-2024,H007,D012,7
14-08-2024,H007,D013,15
14-08-2024,H007,D014,8
14-08-2024,H007,D015,12
14-08-2024,H007,D016,6
14-08-2024,H007,D017,6
14-08-2024,H007,D018,5
14-08-2024,H007,D019,16
14-08-2024,H007,D020,12
14-08-2024,H008,D001,3
14-08-2024,H008,D002,26
14-08-2024,H008,D003,13
14-08-2024,H008,D004,93
14-08-2024,H008,D005,39
14-08-2024,H008,D006,52
14-08-2024,H008,D007,48
14-08-2024,H008,D008,137
14-08-2024,H008,D009,38
14-08-2024,H008,D010,35
14-08-2024,H008,D011,17
14-08-2024,H008,D012,8
14-08-2024,H008,D013,18
14-08-2024,H008,D014,10
14-08-2024,H008,D015,17
14-08-2024,H008,D016,6
14-08-2024,H008,D017,10
14-08-2024,H008,D018,8
14-08-2024,H008,D019,49
14-08-2024,H008,D020,31
14-08-2024,H009,D001,3
14-08-2024,H009,D002,20
14-08-2024,H009,D003,9
14-08-2024,H009,D004,25
14-08-2024,H009,D005,12
14-08-2024,H009,D006,14
14-08-2024,H009,D007,13
14-08-2024,H009,D008,58
14-08-2024,H009,D009,18
14-08-2024,H009,D010,14
14-08-2024,H009,D011,11
14-08-2024,H009,D012,6
14-08-2024,H009,D013,14
14-08-2024,H009,D014,6
14-08-2024,H009,D015,11
14-08-2024,H009,D016,5
14-08-2024,H009,D017,6
14-08-2024,H009,D018,5
14-08-2024,H009,D019,14
14-08-2024,H009,D020,9
14-08-2024,H010,D001,2
14-08-2024,H010,D002,17
14-08-2024,H010,D003,7
14-08-2024,H010,D004,18
14-08-2024,H010,D005,9
14-08-2024,H010,D006,12
14-08-2024,H010,D007,10
14-08-2024,H010,D008,41
14-08-2024,H010,D009,13
14-08-2024,H010,D010,11
14-08-2024,H010,D011,10
14-08-2024,H010,D012,5
14-08-2024,H010,D013,11
14-08-2024,H010,D014,5
14-08-2024,H010,D015,8
14-08-2024,H010,D016,4
14-08-2024,H010,D017,5
14-08-2024,H010,D018,3
14-08-2024,H010,D019,11
14-08-2024,H010,D020,8
15-08-2024,H001,D001,11
15-08-2024,H001,D002,104
15-08-2024,H001,D003,44
15-08-2024,H001,D004,120
15-08-2024,H001,D005,50
15-08-2024,H001,D006,86
15-08-2024,H001,D007,58
15-08-2024,H001,D008,251
15-08-2024,H001,D009,77
15-08-2024,H001,D010,64
15-08-2024,H001,D011,68
15-08-2024,H001,D012,29
15-08-2024,H001,D013,73
15-08-2024,H001,D014,36
15-08-2024,H001,D015,59
15-08-2024,H001,D016,24
15-08-2024,H001,D017,26
15-08-2024,H001,D018,22
15-08-2024,H001,D019,65
15-08-2024,H001,D020,47
15-08-2024,H002,D001,4
15-08-2024,H002,D002,40
15-08-2024,H002,D003,15
15-08-2024,H002,D004,51
15-08-2024,H002,D005,24
15-08-2024,H002,D006,32
15-08-2024,H002,D007,23
15-08-2024,H002,D008,277
15-08-2024,H002,D009,82
15-08-2024,H002,D010,71
15-08-2024,H002,D011,77
15-08-2024,H002,D012,38
15-08-2024,H002,D013,85
15-08-2024,H002,D014,43
15-08-2024,H002,D015,72
15-08-2024,H002,D016,30
15-08-2024,H002,D017,14
15-08-2024,H002,D018,14
15-08-2024,H002,D019,30
15-08-2024,H002,D020,18
15-08-2024,H003,D001,9
15-08-2024,H003,D002,67
15-08-2024,H003,D003,27
15-08-2024,H003,D004,90
15-08-2024,H003,D005,33
15-08-2024,H003,D006,57
15-08-2024,H003,D007,35
15-08-2024,H003,D008,165
15-08-2024,H003,D009,56
15-08-2024,H003,D010,40
15-08-2024,H003,D011,35
15-08-2024,H003,D012,20
15-08-2024,H003,D013,39
15-08-2024,H003,D014,23
15-08-2024,H003,D015,34
15-08-2024,H003,D016,17
15-08-2024,H003,D017,17
15-08-2024,H003,D018,14
15-08-2024,H003,D019,41
15-08-2024,H003,D020,31
15-08-2024,H004,D001,8
15-08-2024,H004,D002,60
15-08-2024,H004,D003,26
15-08-2024,H004,D004,181
15-08-2024,H004,D005,81
15-08-2024,H004,D006,135
15-08-2024,H004,D007,89
15-08-2024,H004,D008,171
15-08-2024,H004,D009,60
15-08-2024,H004,D010,46
15-08-2024,H004,D011,39
15-08-2024,H004,D012,18
15-08-2024,H004,D013,33
15-08-2024,H004,D014,21
15-08-2024,H004,D015,27
15-08-2024,H004,D016,15
15-08-2024,H004,D017,18
15-08-2024,H004,D018,14
15-08-2024,H004,D019,112
15-08-2024,H004,D020,81
15-08-2024,H005,D001,3
15-08-2024,H005,D002,24
15-08-2024,H005,D003,10
15-08-2024,H005,D004,39
15-08-2024,H005,D005,14
15-08-2024,H005,D006,24
15-08-2024,H005,D007,17
15-08-2024,H005,D008,196
15-08-2024,H005,D009,63
15-08-2024,H005,D010,54
15-08-2024,H005,D011,60
15-08-2024,H005,D012,24
15-08-2024,H005,D013,64
15-08-2024,H005,D014,32
15-08-2024,H005,D015,50
15-08-2024,H005,D016,24
15-08-2024,H005,D017,11
15-08-2024,H005,D018,7
15-08-2024,H005,D019,20
15-08-2024,H005,D020,14
15-08-2024,H006,D001,12
15-08-2024,H006,D002,89
15-08-2024,H006,D003,43
15-08-2024,H006,D004,47
15-08-2024,H006,D005,18
15-08-2024,H006,D006,26
15-08-2024,H006,D007,22
15-08-2024,H006,D008,92
15-08-2024,H006,D009,28
15-08-2024,H006,D010,25
15-08-2024,H006,D011,21
15-08-2024,H006,D012,9
15-08-2024,H006,D013,22
15-08-2024,H006,D014,10
15-08-2024,H006,D015,16
15-08-2024,H006,D016,8
15-08-2024,H006,D017,9
15-08-2024,H006,D018,7
15-08-2024,H006,D019,21
15-08-2024,H006,D020,17
15-08-2024,H007,D001,4
15-08-2024,H007,D002,27
15-08-2024,H007,D003,12
15-08-2024,H007,D004,32
15-08-2024,H007,D005,12
15-08-2024,H007,D006,20
15-08-2024,H007,D007,13
15-08-2024,H007,D008,169
15-08-2024,H007,D009,54
15-08-2024,H007,D010,41
15-08-2024,H007,D011,12
15-08-2024,H007,D012,7
15-08-2024,H007,D013,13
15-08-2024,H007,D014,8
15-08-2024,H007,D015,13
15-08-2024,H007,D016,5
15-08-2024,H007,D017,6
15-08-2024,H007,D018,6
15-08-2024,H007,D019,16
15-08-2024,H007,D020,12
15-08-2024,H008,D001,4
15-08-2024,H008,D002,26
15-08-2024,H008,D003,13
15-08-2024,H008,D004,101
15-08-2024,H008,D005,34
15-08-2024,H008,D006,52
15-08-2024,H008,D007,44
15-08-2024,H008,D008,149
15-08-2024,H008,D009,38
15-08-2024,H008,D010,32
15-08-2024,H008,D011,16
15-08-2024,H008,D012,8
15-08-2024,H008,D013,17
15-08-2024,H008,D014,9
15-08-2024,H008,D015,15
15-08-2024,H008,D016,8
15-08-2024,H008,D017,12
15-08-2024,H008,D018,9
15-08-2024,H008,D019,45
15-08-2024,H008,D020,30
15-08-2024,H009,D001,3
15-08-2024,H009,D002,20
15-08-2024,H009,D003,9
15-08-2024,H009,D004,23
15-08-2024,H009,D005,11
15-08-2024,H009,D006,15
15-08-2024,H009,D007,12
15-08-2024,H009,D008,50
15-08-2024,H009,D009,18
15-08-2024,H009,D010,12
15-08-2024,H009,D011,14
15-08-2024,H009,D012,6
15-08-2024,H009,D013,14
15-08-2024,H009,D014,7
15-08-2024,H009,D015,10
15-08-2024,H009,D016,5
15-08-2024,H009,D017,6
15-08-2024,H009,D018,4
15-08-2024,H009,D019,14
15-08-2024,H009,D020,9
15-08-2024,H010,D001,2
15-08-2024,H010,D002,18
15-08-2024,H010,D003,7
15-08-2024,H010,D004,18
15-08-2024,H010,D005,9
15-08-2024,H010,D006,12
15-08-2024,H010,D007,11
15-08-2024,H010,D008,50
15-08-2024,H010,D009,15
15-08-2024,H010,D010,12
15-08-2024,H010,D011,11
15-08-2024,H010,D012,5
15-08-2024,H010,D013,11
15-08-2024,H010,D014,5
15-08-2024,H010,D015,8
15-08-2024,H010,D016,4
15-08-2024,H010,D017,4
15-08-2024,H010,D018,4
15-08-2024,H010,D019,11
15-08-2024,H010,D020,8
16-08-2024,H001,D001,13
16-08-2024,H001,D002,91
16-08-2024,H001,D003,44
16-08-2024,H001,D004,119
16-08-2024,H001,D005,54
16-08-2024,H001,D006,72
16-08-2024,H001,D007,64
16-08-2024,H001,D008,254
16-08-2024,H001,D009,80
16-08-2024,H001,D010,75
16-08-2024,H001,D011,56
16-08-2024,H001,D012,30
16-08-2024,H001,D013,73
16-08-2024,H001,D014,34
16-08-2024,H001,D015,57
16-08-2024,H001,D016,27
16-08-2024,H001,D017,25
16-08-2024,H001,D018,22
16-08-2024,H001,D019,64
16-08-2024,H001,D020,44
16-08-2024,H002,D001,4
16-08-2024,H002,D002,37
16-08-2024,H002,D003,18
16-08-2024,H002,D004,60
16-08-2024,H002,D005,23
16-08-2024,H002,D006,34
16-08-2024,H002,D007,27
16-08-2024,H002,D008,323
16-08-2024,H002,D009,86
16-08-2024,H002,D010,72
16-08-2024,H002,D011,82
16-08-2024,H002,D012,37
16-08-2024,H002,D013,91
16-08-2024,H002,D014,43
16-08-2024,H002,D015,64
16-08-2024,H002,D016,30
16-08-2024,H002,D017,17
16-08-2024,H002,D018,12
16-08-2024,H002,D019,26
16-08-2024,H002,D020,21
16-08-2024,H003,D001,8
16-08-2024,H003,D002,66
16-08-2024,H003,D003,29
16-08-2024,H003,D004,90
16-08-2024,H003,D005,31
16-08-2024,H003,D006,51
16-08-2024,H003,D007,39
16-08-2024,H003,D008,159
16-08-2024,H003,D009,53
16-08-2024,H003,D010,48
16-08-2024,H003,D011,40
16-08-2024,H003,D012,20
16-08-2024,H003,D013,44
16-08-2024,H003,D014,23
16-08-2024,H003,D015,37
16-08-2024,H003,D016,17
16-08-2024,H003,D017,18
16-08-2024,H003,D018,15
16-08-2024,H003,D019,43
16-08-2024,H003,D020,30
16-08-2024,H004,D001,7
16-08-2024,H004,D002,69
16-08-2024,H004,D003,28
16-08-2024,H004,D004,204
16-08-2024,H004,D005,80
16-08-2024,H004,D006,134
16-08-2024,H004,D007,107
16-08-2024,H004,D008,192
16-08-2024,H004,D009,56
16-08-2024,H004,D010,46
16-08-2024,H004,D011,35
16-08-2024,H004,D012,15
16-08-2024,H004,D013,36
16-08-2024,H004,D014,18
16-08-2024,H004,D015,34
16-08-2024,H004,D016,14
16-08-2024,H004,D017,18
16-08-2024,H004,D018,15
16-08-2024,H004,D019,107
16-08-2024,H004,D020,70
16-08-2024,H005,D001,3
16-08-2024,H005,D002,23
16-08-2024,H005,D003,12
16-08-2024,H005,D004,35
16-08-2024,H005,D005,16
16-08-2024,H005,D006,25
16-08-2024,H005,D007,17
16-08-2024,H005,D008,184
16-08-2024,H005,D009,63
16-08-2024,H005,D010,49
16-08-2024,H005,D011,54
16-08-2024,H005,D012,26
16-08-2024,H005,D013,56
16-08-2024,H005,D014,32
16-08-2024,H005,D015,46
16-08-2024,H005,D016,21
16-08-2024,H005,D017,11
16-08-2024,H005,D018,8
16-08-2024,H005,D019,17
16-08-2024,H005,D020,15
16-08-2024,H006,D001,10
16-08-2024,H006,D002,81
16-08-2024,H006,D003,41
16-08-2024,H006,D004,40
16-08-2024,H006,D005,19
16-08-2024,H006,D006,28
16-08-2024,H006,D007,22
16-08-2024,H006,D008,93
16-08-2024,H006,D009,33
16-08-2024,H006,D010,23
16-08-2024,H006,D011,20
16-08-2024,H006,D012,10
16-08-2024,H006,D013,20
16-08-2024,H006,D014,9
16-08-2024,H006,D015,15
16-08-2024,H006,D016,9
16-08-2024,H006,D017,9
16-08-2024,H006,D018,7
16-08-2024,H006,D019,25
16-08-2024,H006,D020,16
16-08-2024,H007,D001,3
16-08-2024,H007,D002,32
16-08-2024,H007,D003,13
16-08-2024,H007,D004,31
16-08-2024,H007,D005,14
16-08-2024,H007,D006,18
16-08-2024,H007,D007,14
16-08-2024,H007,D008,187
16-08-2024,H007,D009,50
16-08-2024,H007,D010,41
16-08-2024,H007,D011,14
16-08-2024,H007,D012,6
16-08-2024,H007,D013,13
16-08-2024,H007,D014,6
16-08-2024,H007,D015,13
16-08-2024,H007,D016,5
16-08-2024,H007,D017,6
16-08-2024,H007,D018,5
16-08-2024,H007,D019,16
16-08-2024,H007,D020,12
16-08-2024,H008,D001,4
16-08-2024,H008,D002,28
16-08-2024,H008,D003,14
16-08-2024,H008,D004,100
16-08-2024,H008,D005,36
16-08-2024,H008,D006,57
16-08-2024,H008,D007,45
16-08-2024,H008,D008,129
16-08-2024,H008,D009,43
16-08-2024,H008,D010,35
16-08-2024,H008,D011,17
16-08-2024,H008,D012,7
16-08-2024,H008,D013,16
16-08-2024,H008,D014,9
16-08-2024,H008,D015,14
16-08-2024,H008,D016,7
16-08-2024,H008,D017,10
16-08-2024,H008,D018,9
16-08-2024,H008,D019,46
16-08-2024,H008,D020,36
16-08-2024,H009,D001,3
16-08-2024,H009,D002,22
16-08-2024,H009,D003,9
16-08-2024,H009,D004,23
16-08-2024,H009,D005,10
16-08-2024,H009,D006,16
16-08-2024,H009,D007,13
16-08-2024,H009,D008,57
16-08-2024,H009,D009,18
16-08-2024,H009,D010,15
16-08-2024,H009,D011,13
16-08-2024,H009,D012,6
16-08-2024,H009,D013,13
16-08-2024,H009,D014,6
16-08-2024,H009,D015,11
16-08-2024,H009,D016,5
16-08-2024,H009,D017,5
16-08-2024,H009,D018,4
16-08-2024,H009,D019,13
16-08-2024,H009,D020,9
16-08-2024,H010,D001,2
16-08-2024,H010,D002,17
16-08-2024,H010,D003,7
16-08-2024,H010,D004,20
16-08-2024,H010,D005,8
16-08-2024,H010,D006,13
16-08-2024,H010,D007,9
16-08-2024,H010,D008,44
16-08-2024,H010,D009,13
16-08-2024,H010,D010,11
16-08-2024,H010,D011,9
16-08-2024,H010,D012,5
16-08-2024,H010,D013,10
16-08-2024,H010,D014,5
16-08-2024,H010,D015,9
16-08-2024,H010,D016,4
16-08-2024,H010,D017,4
16-08-2024,H010,D018,4
16-08-2024,H010,D019,11
16-08-2024,H010,D020,7
17-08-2024,H001,D001,13
17-08-2024,H001,D002,90
17-08-2024,H001,D003,41
17-08-2024,H001,D004,126
17-08-2024,H001,D005,58
17-08-2024,H001,D006,83
17-08-2024,H001,D007,62
17-08-2024,H001,D008,257
17-08-2024,H001,D009,84
17-08-2024,H001,D010,68
17-08-2024,H001,D011,67
17-08-2024,H001,D012,27
17-08-2024,H001,D013,67
17-08-2024,H001,D014,37
17-08-2024,H001,D015,59
17-08-2024,H001,D016,27
17-08-2024,H001,D017,26
17-08-2024,H001,D018,24
17-08-2024,H001,D019,72
17-08-2024,H001,D020,51
17-08-2024,H002,D001,5
17-08-2024,H002,D002,40
17-08-2024,H002,D003,15
17-08-2024,H002,D004,50
17-08-2024,H002,D005,24
17-08-2024,H002,D006,35
17-08-2024,H002,D007,25
17-08-2024,H002,D008,316
17-08-2024,H002,D009,82
17-08-2024,H002,D010,67
17-08-2024,H002,D011,78
17-08-2024,H002,D012,35
17-08-2024,H002,D013,91
17-08-2024,H002,D014,48
17-08-2024,H002,D015,73
17-08-2024,H002,D016,34
17-08-2024,H002,D017,14
17-08-2024,H002,D018,13
17-08-2024,H002,D019,31
17-08-2024,H002,D020,21
17-08-2024,H003,D001,7
17-08-2024,H003,D002,69
17-08-2024,H003,D003,33
17-08-2024,H003,D004,77
17-08-2024,H003,D005,32
17-08-2024,H003,D006,49
17-08-2024,H003,D007,34
17-08-2024,H003,D008,195
17-08-2024,H003,D009,60
17-08-2024,H003,D010,46
17-08-2024,H003,D011,43
17-08-2024,H003,D012,19
17-08-2024,H003,D013,41
17-08-2024,H003,D014,22
17-08-2024,H003,D015,37
17-08-2024,H003,D016,17
17-08-2024,H003,D017,16
17-08-2024,H003,D018,14
17-08-2024,H003,D019,42
17-08-2024,H003,D020,32
17-08-2024,H004,D001,8
